application_id,date_tagged,date_actioned,outcome_id,queue_id,analyst_id,store_id,message
4526,2023-08-24 13:22:00,2023-08-24 13:30:00,A,CE,MDcruz,4,Approved only with outright purchase of handset or USIM only
4527,2023-08-24 13:30:00,2023-08-24 13:40:00,A,CE,CDcosta,3,Approve
4528,2023-08-24 13:31:00,2023-08-24 13:39:00,A,CPB,MDcruz,5,
4529,2023-08-24 13:38:00,2023-08-24 13:45:00,A,CE,MDcruz,5,
4530,2023-08-24 13:40:00,2023-08-24 13:55:00,A,CE,QMascarenhas,3,
4531,2023-08-24 13:42:00,2023-08-24 13:47:00,A,CPRB,NVaid,2,Approved for 1 Handset + 1 Tablet
4532,2023-08-24 13:49:00,2023-08-24 13:58:00,A,CE,NVaid,4,Approve
4533,2023-08-24 13:49:00,2023-08-24 14:01:00,A,CE,FWadia,6,Approve
4534,2023-08-24 13:51:00,2023-08-24 13:59:00,A,CE,AAkhundpur,1,Approve
4535,2023-08-24 13:53:00,2023-08-24 14:03:00,A,CPRB,JDsouza,5,Approved for up to 2 services
4536,2023-08-24 13:57:00,2023-08-24 14:11:00,A,CE,AAkhundpur,4,Approved for MBB only
4537,2023-08-24 14:00:00,2023-08-24 14:27:00,A,CE,MDcruz,4,
4538,2023-08-24 14:00:00,2023-08-24 14:13:00,A,CE,NVaid,2,Approve
4539,2023-08-24 14:03:00,2023-08-24 14:20:00,A,CE,CDcosta,5,Approved for 1 service
4540,2023-08-24 14:06:00,2023-08-24 14:18:00,A,CE,AAkhundpur,6,Approve
4541,2023-08-24 14:06:00,2023-08-24 14:24:00,A,CE,FWadia,5,Approve
4542,2023-08-24 14:36:00,2023-08-24 14:42:00,A,CPRB,NVaid,4,Approve
4543,2023-08-24 14:36:00,2023-08-24 14:46:00,A,CE,FWadia,1,Approve
4544,2023-08-24 14:38:00,2023-08-24 14:47:00,A,CPRB,CDcosta,4,Approved for 1 handset and 1 MBB
4545,2023-08-24 14:38:00,2023-08-24 14:56:00,A,CE,AAkhundpur,2,Approved for outright purchase or sim-only service
4546,2023-08-24 14:44:00,2023-08-24 15:02:00,A,CE,FWadia,4,
4547,2023-08-24 14:46:00,2023-08-24 14:52:00,A,CE,FWadia,3,Approve
4548,2023-08-24 14:52:00,2023-08-24 15:01:00,A,CPB,AAkhundpur,4,
4549,2023-08-24 14:59:00,2023-08-24 15:21:00,A,CPB,QMascarenhas,1,
4550,2023-08-24 15:00:00,2023-08-24 15:10:00,A,CPB,FWadia,2,
4551,2023-08-24 15:07:00,2023-08-24 15:15:00,A,CE,CDcosta,3,Approved for MBB only
4552,2023-08-24 15:07:00,2023-08-24 15:15:00,A,CE,FWadia,4,Approved for 1 service
4553,2023-08-24 15:20:00,2023-08-24 15:26:00,A,CPRB,CDcosta,3,Approve
4554,2023-08-24 15:21:00,2023-08-24 15:32:00,A,CPRB,NVaid,6,Approved only with outright purchase of handset or USIM only
4555,2023-08-24 15:24:00,2023-08-24 15:36:00,A,CE,AAkhundpur,1,Approve
4556,2023-08-24 15:26:00,2023-08-24 15:30:00,A,CPRB,CDcosta,6,Approve
4557,2023-08-24 15:28:00,2023-08-24 15:35:00,A,CE,FWadia,3,Approved for MBB only
4558,2023-08-24 15:33:00,2023-08-24 15:40:00,A,CE,NVaid,5,Approved only with outright purchase of handset or USIM only
4559,2023-08-24 15:55:00,2023-08-24 16:12:00,A,CPB,AAkhundpur,2,
4560,2023-08-24 16:10:00,2023-08-24 16:22:00,A,CPB,NBhatia,3,Approve for SIM Only as requested.
4561,2023-08-24 16:11:00,2023-08-24 16:28:00,A,CPRB,CDcosta,3,Approved only with outright purchase of handset or USIM only
4562,2023-08-24 16:13:00,2023-08-24 16:43:00,A,CE,NBhatia,1,Approve
4563,2023-08-24 16:20:00,2023-08-24 16:36:00,A,CE,NVaid,4,Approved for MBB only
4564,2023-08-24 16:56:00,2023-08-24 17:04:00,A,CPB,FWadia,2,Approve
4565,2023-08-24 17:00:00,2023-08-24 17:08:00,A,CE,NVaid,3,Approve
4566,2023-08-24 17:05:00,2023-08-24 17:18:00,A,CE,CDcosta,6,
4567,2023-08-24 17:05:00,2023-08-24 17:25:00,A,CE,QMascarenhas,1,
4568,2023-08-24 17:09:00,2023-08-24 17:22:00,A,CPRB,NVaid,5,Approved for up to 2 services
4569,2023-08-24 17:12:00,2023-08-24 17:24:00,A,CE,AAkhundpur,3,Approve
4570,2023-08-24 17:18:00,2023-08-24 17:31:00,A,CE,NVaid,3,Approve
4571,2023-08-24 17:20:00,2023-08-24 17:38:00,A,CPRB,AAkhundpur,3,Approved for MBB only
4572,2023-08-24 17:21:00,2023-08-24 17:31:00,A,CE,AAkhundpur,4,Approve
4573,2023-08-24 17:28:00,2023-08-24 17:41:00,A,CPRB,NVaid,6,Approved for outright purchase or sim-only service due to the applicants Visa status or expiry
4574,2023-08-24 17:35:00,2023-08-24 17:43:00,A,CPB,MDcruz,2,
4575,2023-08-24 17:38:00,2023-08-24 17:49:00,A,CE,NVaid,3,Approve
4576,2023-08-24 17:48:00,2023-08-24 18:04:00,A,CPB,MDcruz,3,
4577,2023-08-24 17:48:00,2023-08-24 17:57:00,A,CE,NVaid,6,Approve
4578,2023-08-24 17:54:00,2023-08-24 18:19:00,A,CPB,NBhatia,2,Approve
4579,2023-08-24 17:55:00,2023-08-24 18:26:00,A,CPB,CDcosta,3,Approve
4580,2023-08-24 18:36:00,2023-08-24 18:46:00,A,CE,MDcruz,3,
4581,2023-08-24 18:39:00,2023-08-24 18:46:00,A,CPRB,NVaid,3,Approved for 1 Handset/Tablet + 1 MBB
4582,2023-08-24 18:39:00,2023-08-24 18:56:00,A,CPB,FWadia,3,Approve
4583,2023-08-24 19:04:00,2023-08-24 19:08:00,A,CE,CDcosta,6,Approved for 1 sim only service
4584,2023-08-24 19:06:00,2023-08-24 19:28:00,A,CPB,MDcruz,6,
4585,2023-08-24 19:06:00,2023-08-24 19:17:00,A,CE,CDcosta,2,Approve
4586,2023-08-24 19:09:00,2023-08-24 19:20:00,A,CE,NVaid,3,Approved only with outright purchase of handset or USIM only
4587,2023-08-24 19:09:00,2023-08-24 19:33:00,A,CE,FWadia,1,
4588,2023-08-24 19:10:00,2023-08-24 19:25:00,A,CE,NVaid,6,Approve
4589,2023-08-24 19:11:00,2023-08-24 19:33:00,A,CE,MDcruz,5,
4590,2023-08-24 19:22:00,2023-08-24 19:39:00,A,CE,NVaid,1,Approve
4591,2023-08-24 19:22:00,2023-08-24 19:37:00,A,CPB,JDsouza,2,Approve
4592,2023-08-24 19:38:00,2023-08-24 19:45:00,A,CE,FWadia,6,Approve
4593,2023-08-24 19:51:00,2023-08-24 20:07:00,A,CE,FWadia,5,Approve
4594,2023-08-24 19:55:00,2023-08-24 20:12:00,A,CPRB,FWadia,4,Approve
4595,2023-08-24 20:09:00,2023-08-24 20:29:00,A,CPB,MDcruz,1,
4596,2023-08-24 20:24:00,2023-08-24 20:33:00,A,CE,MDcruz,4,
4597,2023-08-24 20:32:00,2023-08-24 20:38:00,A,CPB,MDcruz,4,
4598,2023-08-24 20:38:00,2023-08-24 20:43:00,A,CE,MDcruz,4,
4599,2023-08-24 09:17:00,2023-08-24 09:34:00,D,CPB,QMascarenhas,3,
4600,2023-08-24 09:53:00,2023-08-24 10:04:00,D,CE,AAkhundpur,6,Declined as the customer has reached their eligible Service Limit
4601,2023-08-24 10:09:00,2023-08-24 10:24:00,D,CE,AAkhundpur,4,The customer has been declined due to insufficient billing history with Asif Tech and a invoice overdue.
4602,2023-08-24 11:06:00,2023-08-24 11:21:00,D,CPB,NBhatia,4,Declined as a Credit Decision as the customer has THREE Existing Accounts/ROW IDs on his name: a) 1-6R4MDVE b) 1-8HNJD7U c) 1-8I6MBNO
4603,2023-08-24 11:50:00,2023-08-24 12:00:00,D,CPB,QMascarenhas,3,
4604,2023-08-24 12:38:00,2023-08-24 12:47:00,D,CE,AAkhundpur,2,
4605,2023-08-24 12:51:00,2023-08-24 12:55:00,D,CPRB,CDcosta,4,"The applicant has been declined as they are on a Bridging Visa. As per the Credit Policy, if the applicant is on an eligible Visa Subclass, send a copy of the 100pts of ID and supporting documents to VCredit@Asif Tech.com.au or 1800 656 866"
4606,2023-08-24 13:23:00,2023-08-24 13:28:00,D,CE,AAkhundpur,4,The applicant has been declined as Students are only eligible for 1 Handset (Voice service)and Recent payment History.
4607,2023-08-24 14:03:00,2023-08-24 14:17:00,D,CPB,JDsouza,1,Declined as the customer has reached their eligible Service Limit - customer already has 2 services under row id 1-8I025OK
4608,2023-08-24 14:55:00,2023-08-24 15:09:00,D,CE,MDcruz,4,
4609,2023-08-24 14:57:00,2023-08-24 15:02:00,D,CE,NVaid,4,The customer has been declined due to insufficient billing history with Asif Tech
4610,2023-08-24 15:18:00,2023-08-24 15:26:00,D,CPRB,FWadia,6,The applicant has been declined as the work contact details submitted on the application do not relate to the company listed as their employer
4611,2023-08-24 15:48:00,2023-08-24 16:02:00,D,CPB,CDcosta,3,Declined as a Credit Decision
4612,2023-08-24 16:03:00,2023-08-24 16:25:00,D,CE,FWadia,3,The application has been declined due to previous account history with Asif Tech.
4613,2023-08-24 16:05:00,2023-08-24 16:29:00,D,CE,AAkhundpur,5,Declined as a Credit Decision and exceed handset limit
4614,2023-08-24 16:11:00,2023-08-24 16:28:00,D,CE,MDcruz,6,"The applicant has been declined due to their billing history on their existing Asif Tech account, which is currently overdue"
4615,2023-08-24 16:25:00,2023-08-24 16:37:00,D,CPRB,FWadia,4,Declined as a Credit Decision
4616,2023-08-24 16:28:00,2023-08-24 16:32:00,D,CE,MDcruz,3,
4617,2023-08-24 16:28:00,2023-08-24 16:43:00,D,CE,AAkhundpur,1,The applicant has been declined due to recent late payments on their account and overdue 3 and Asif Tech accounts .
4618,2023-08-24 16:43:00,2023-08-24 16:49:00,D,CE,AAkhundpur,6,The customer has been declined due to insufficient billing history with Asif Tech
4619,2023-08-24 17:53:00,2023-08-24 18:14:00,D,CE,CDcosta,3,
4620,2023-08-24 17:59:00,2023-08-24 18:14:00,D,CPRB,NVaid,4,The applicant has been declined due to a failed employment check. Requested proof of employment not received
4621,2023-08-24 18:13:00,2023-08-24 18:19:00,D,CE,NVaid,5,The applicant has been declined as their Visa expires in less than 21 months
4622,2023-08-24 18:27:00,2023-08-24 18:32:00,D,CPB,CDcosta,4,Declined as a Credit Decision
4623,2023-08-24 18:51:00,2023-08-24 19:03:00,D,CE,NVaid,2,The customer has been declined due to insufficient billing history with Asif Tech
4624,2023-08-24 18:55:00,2023-08-24 19:17:00,D,CPB,FWadia,4,
4625,2023-08-24 19:09:00,2023-08-24 19:15:00,D,CE,NVaid,5,The customer has been declined due to insufficient billing history with Asif Tech
4626,2023-08-24 19:13:00,2023-08-24 19:31:00,D,CPRB,JDsouza,5,Declined as a Credit Decision
4627,2023-08-24 19:17:00,2023-08-24 19:31:00,D,CE,NVaid,6,Declined as the customer has reached their eligible Service Limit
4628,2023-08-24 20:33:00,2023-08-24 20:46:00,D,CE,FWadia,5,Declined as the customer has reached their eligible Service Limit
4629,2023-08-24 09:07:00,2023-08-24 09:21:00,W,CPB,QMascarenhas,1,
4630,2023-08-24 09:46:00,2023-08-24 10:01:00,W,CPRB,NBhatia,4,"Please resubmit with the advertised contact details for the applicants employer.Also would requestr the customer to send the Latest SAlary Slip as the Employer's details are differing on the previous Two Applications.(can include 13, 1300 & 1800 numbers)"
4631,2023-08-24 09:51:00,2023-08-24 09:57:00,W,CPB,AAkhundpur,6,
4632,2023-08-24 09:56:00,2023-08-24 10:12:00,W,CPB,AAkhundpur,2,
4633,2023-08-24 09:57:00,2023-08-24 10:22:00,W,CPRB,NBhatia,5,"Please resubmit with the advertised contact details for the applicants employer & send the Latest SAlary Slip as the Employer's details are differing on the previous Two Applications (can include 13, 1300 & 1800 numbers)"
4634,2023-08-24 10:40:00,2023-08-24 10:48:00,W,CPRB,CDcosta,5,The application has been withdrawn at the request of the applicant
4635,2023-08-24 10:42:00,2023-08-24 10:52:00,W,CPB,NBhatia,2,"Please resubmit a Passport / Medicare Card as part of the applicants 100 points of ID as could not confirm MCC and PP, hence would request the customer to send Passport and Visa Page to confirm the customer's details."
4636,2023-08-24 10:59:00,2023-08-24 11:08:00,W,CE,NVaid,6,"This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review. Account no 739113385, overdue amount $178.93"
4637,2023-08-24 11:04:00,2023-08-24 11:13:00,W,CPB,QMascarenhas,1,
4638,2023-08-24 11:09:00,2023-08-24 11:16:00,W,CE,CDcosta,2,"This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review"
4639,2023-08-24 11:17:00,2023-08-24 11:29:00,W,CE,NVaid,6,Please resubmit a Passport or Medicare Card as part of the applicants 100 points of ID
4640,2023-08-24 11:17:00,2023-08-24 11:28:00,W,CE,AAkhundpur,3,
4641,2023-08-24 11:20:00,2023-08-24 11:41:00,W,CE,CDcosta,4,Please resubmit as Self Employed
4642,2023-08-24 11:22:00,2023-08-24 11:39:00,W,CE,NBhatia,4,"This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review"
4643,2023-08-24 11:28:00,2023-08-24 11:49:00,W,CPRB,NVaid,6,Please email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au
4644,2023-08-24 11:35:00,2023-08-24 11:47:00,W,CPB,CDcosta,1,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4645,2023-08-24 11:47:00,2023-08-24 11:52:00,W,CPB,QMascarenhas,5,
4646,2023-08-24 11:55:00,2023-08-24 12:08:00,W,CPB,AAkhundpur,3,
4647,2023-08-24 11:55:00,2023-08-24 12:14:00,W,CPRB,CDcosta,4,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4648,2023-08-24 11:57:00,2023-08-24 12:34:00,W,CE,MDcruz,5,This applicant has an existing account with 3 Mobile which is currently overdue. Please only resubmit for review once all outstanding amounts have been paid
4649,2023-08-24 12:01:00,2023-08-24 12:19:00,W,CPRB,CDcosta,6,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4650,2023-08-24 12:05:00,2023-08-24 12:26:00,W,CPRB,CDcosta,4,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4651,2023-08-24 12:06:00,2023-08-24 12:34:00,W,CPRB,JDsouza,1,Please send through copies of the applicants 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866 - proof of employment (bank statement / salary slips)
4652,2023-08-24 12:22:00,2023-08-24 12:28:00,W,CPB,AAkhundpur,5,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-8HUWF3W
4653,2023-08-24 12:45:00,2023-08-24 13:04:00,W,CE,NBhatia,2,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from the employer, or a recent payslip reflecting Empl LL#) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au"
4654,2023-08-24 12:45:00,2023-08-24 12:50:00,W,CE,AAkhundpur,2,"This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review"
4655,2023-08-24 12:47:00,2023-08-24 12:54:00,W,CPRB,NVaid,4,Please send through copies of the applicants 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866
4656,2023-08-24 12:57:00,2023-08-24 13:04:00,W,CE,AAkhundpur,3,"This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review"
4657,2023-08-24 13:01:00,2023-08-24 13:11:00,W,CPRB,CDcosta,6,"Please send through copies of the applicants 100 points of ID (including their Visa page and/or previous Passport number, if applicable) to VCredit@Asif Tech.com.au or 1800 656 866"
4658,2023-08-24 13:04:00,2023-08-24 13:14:00,W,CE,AAkhundpur,6,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4659,2023-08-24 13:05:00,2023-08-24 13:23:00,W,CPRB,NBhatia,4,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from the employer, or a recent payslip reflecting Empl LL#) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au"
4660,2023-08-24 13:05:00,2023-08-24 13:20:00,W,CE,CDcosta,4,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4661,2023-08-24 13:08:00,2023-08-24 13:21:00,W,CPRB,AAkhundpur,2,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-761XPMX
4662,2023-08-24 13:09:00,2023-08-24 13:26:00,W,CE,CDcosta,4,"This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review"
4663,2023-08-24 13:33:00,2023-08-24 13:43:00,W,CPRB,AAkhundpur,4,"Please resubmit with the advertised contact details for the applicants employer (can include 13, 1300 & 1800 numbers)"
4664,2023-08-24 13:34:00,2023-08-24 14:03:00,W,CPB,NBhatia,5,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866"
4665,2023-08-24 13:40:00,2023-08-24 13:48:00,W,CE,CDcosta,2,"Please send through copies of the applicants 100 points of ID (including their Visa page and/or previous Passport number, if applicable) to VCredit@Asif Tech.com.au or 1800 656 866"
4666,2023-08-24 13:46:00,2023-08-24 13:52:00,W,CPB,MDcruz,5,
4667,2023-08-24 13:51:00,2023-08-24 13:55:00,W,CPRB,CDcosta,4,The applicant is currently studying Fulltime or is on a Student Visa. Please resubmit as a Student. Remove employer details.
4668,2023-08-24 13:57:00,2023-08-24 14:07:00,W,CPB,MDcruz,6,
4669,2023-08-24 14:02:00,2023-08-24 14:28:00,W,CE,QMascarenhas,5,
4670,2023-08-24 14:08:00,2023-08-24 14:19:00,W,CPRB,NVaid,6,The applicant is currently studying Fulltime or is on a Student Visa. Please resubmit as a Student. The applicant has less than 12 months left on the Visa - please apply for sim only
4671,2023-08-24 14:11:00,2023-08-24 14:27:00,W,CPRB,JDsouza,4,"Please send through copies of the applicants 100 points of ID (including their Visa page and/or previous Passport number, if applicable) to VCredit@Asif Tech.com.au or 1800 656 866"
4672,2023-08-24 14:14:00,2023-08-24 14:30:00,W,CPRB,NVaid,6,The applicant is currently studying Fulltime or is on a Student Visa. Please resubmit as a Student. Remove all employment details
